mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,split50_test_score,split51_test_score,split52_test_score,split53_test_score,split54_test_score,split55_test_score,split56_test_score,split57_test_score,split58_test_score,split59_test_score,split60_test_score,split61_test_score,split62_test_score,split63_test_score,split64_test_score,split65_test_score,split66_test_score,split67_test_score,split68_test_score,split69_test_score,split70_test_score,split71_test_score,split72_test_score,split73_test_score,split74_test_score,split75_test_score,split76_test_score,split77_test_score,split78_test_score,split79_test_score,split80_test_score,split81_test_score,split82_test_score,split83_test_score,split84_test_score,split85_test_score,split86_test_score,split87_test_score,split88_test_score,split89_test_score,split90_test_score,split91_test_score,split92_test_score,split93_test_score,split94_test_score,split95_test_score,split96_test_score,split97_test_score,split98_test_score,split99_test_score,mean_test_score,std_test_score,rank_test_score,Modelo,param_clf__metric,param_clf__n_neighbors,param_clf__weights,param_clf__criterion,param_clf__max_depth,param_clf__min_samples_split,param_clf__n_estimators,param_clf__gamma,param_clf__kernel
0.21551718950271606,0.06290493209787373,0.021600522994995118,0.007029013607534333,0.01,liblinear,"{'clf__C': 0.01, 'clf__solver': 'liblinear'}",0.8405315614617941,0.799637848503178,0.8258040295332248,0.8133018539514857,0.779970570752005,0.8000559836981735,0.7752449952938757,0.8091961930971219,0.8226529376135675,0.8069320931401815,0.7966001942185645,0.8111169422695945,0.7835788395030101,0.8085428330141479,0.790573533306522,0.8269289050176009,0.8141959651929606,0.8175871413886553,0.8402059075111545,0.7993943064809207,0.808202286650798,0.8000559836981735,0.8170660149540168,0.8174262811064728,0.8112461880577823,0.8102239382239382,0.8226413995866446,0.7983629343629344,0.7832804232804234,0.8140914786118056,0.8218809382278136,0.813953488372093,0.811000369139904,0.8120089830363595,0.8237496022447859,0.8034934753692993,0.8090249986401112,0.7777499687148042,0.8090909090909091,0.8013281853281853,0.7838907810089366,0.8013531726043808,0.8170660149540168,0.8334944714961239,0.8172761809739437,0.8310450833392318,0.8030626606350431,0.8064935749819818,0.7766749379652605,0.8052054473797168,0.8394946707214888,0.8077538666929629,0.7931258221113293,0.7996448930006541,0.7949385591362224,0.7978515625,0.8224103468547913,0.8073564644096519,0.8039193521667527,0.8125,0.8047803779251659,0.8047564987046255,0.8196477495107632,0.8159821512742356,0.8133803644914757,0.8116063919259882,0.7826302729528536,0.8013531726043808,0.812652818093284,0.8073603762492652,0.8013403880070546,0.8047152494695939,0.7875602028505008,0.824560067617474,0.8218756648897936,0.7966545182693207,0.7966460723742277,0.8328968738100974,0.8017769991240145,0.8111169422695945,0.8211543902124523,0.8239449206213525,0.7903221803255214,0.7940426298244343,0.794493176531252,0.7876833940753201,0.8056256424633211,0.8051678695851723,0.8297468292347985,0.8133018539514857,0.7983660022676046,0.7864173209204997,0.8307082765481509,0.793939393939394,0.8172863100399332,0.8043403429411571,0.792391661594052,0.8411675186326921,0.808047249907715,0.7928465804420146,0.8076677504104951,0.01467949831312662,7,Logistic Regression,,,,,,,,,
0.05277561902999878,0.013215882874093995,0.015307753086090089,0.0068865302802803615,0.01,lbfgs,"{'clf__C': 0.01, 'clf__solver': 'lbfgs'}",0.8361361069406084,0.803030303030303,0.8178044914924792,0.8064665906046926,0.7747264943713335,0.7889639352618836,0.7765637627283013,0.8166797659593048,0.8205827384417415,0.806858009660293,0.7899476771840812,0.8112461880577823,0.7805376651352955,0.8099065475204397,0.7818111975415346,0.8194914902736108,0.8185926759942366,0.8056172932271357,0.8344503233392122,0.7915632754342432,0.8103902208756417,0.7902455070123501,0.8116917528137877,0.80893864445023,0.8020234881290428,0.8099487791848663,0.8325669890597749,0.7956863170133313,0.783859204058982,0.8064988543938523,0.8230231948318196,0.8129001451972832,0.8073275132779333,0.8099487791848663,0.8172863100399332,0.8055560539457551,0.8056401855866283,0.7787381158167674,0.8041504773952592,0.794865348961443,0.7810455781470274,0.806060606060606,0.8077937945236524,0.8173458062470271,0.8175871413886553,0.830861731258344,0.7905258513497253,0.8042564037211672,0.7823112111930839,0.8073564644096519,0.8327175209772533,0.7991878922111479,0.8023674729799279,0.7955612767884812,0.7851321990178084,0.800914641223855,0.8186576715114837,0.8041504773952592,0.8008326355111325,0.8047564987046255,0.7984708236599676,0.7987131863909116,0.8235678908513223,0.8116802727191172,0.8121237313518921,0.8190769742429371,0.7775251007478496,0.791381577393372,0.8034176355227781,0.8094689330644387,0.8012889514776724,0.7931034482758621,0.7897458749897586,0.8170660149540168,0.824874535904657,0.7920224289537403,0.8017769991240145,0.8317828469478781,0.7929919137466308,0.8167938931297709,0.8184939734327117,0.8190769742429371,0.8009257544899093,0.7892404797054623,0.7909090909090909,0.7878787878787878,0.8003710501512973,0.8056401855866283,0.8239287102658414,0.8203900428095767,0.7956863170133313,0.7920224289537403,0.8235678908513223,0.7892404797054623,0.8125420147892058,0.8003710501512973,0.793939393939394,0.8299151315737439,0.8056401855866283,0.791165495096763,0.804895037586297,0.014347095864051564,8,Logistic Regression,,,,,,,,,
0.18384665966033936,0.022009826282541466,0.017541344165802,0.0038943122468155867,0.1,liblinear,"{'clf__C': 0.1, 'clf__solver': 'liblinear'}",0.8464879340960032,0.8004933757566169,0.8134318847967377,0.8125457651940444,0.7919449614593788,0.7995428336404837,0.7792662967546206,0.8211543902124523,0.8271484375,0.8129955279990022,0.7909090909090909,0.8295486403139893,0.795221438545693,0.8047564987046255,0.7881799692445062,0.818096045319391,0.8265582655826558,0.8189988373189203,0.83781754473783,0.790328534514581,0.8116668464986709,0.8073564644096519,0.8163903586125809,0.8097166069662252,0.8155692205941405,0.8107871355274684,0.835773490146841,0.8141959651929606,0.7850225990138257,0.8069129498435963,0.8280488954529743,0.8140914786118056,0.8156168672153346,0.806041014243863,0.8272952853598015,0.8,0.8158937428741266,0.781574744579842,0.8121237313518921,0.8129001451972832,0.787224411753229,0.8124937742073468,0.8129001451972832,0.8276630421945247,0.8187431808157486,0.8322894583767342,0.8077937945236524,0.8134239773416314,0.7897634839194094,0.8103703703703704,0.8338965226449725,0.8104766587022686,0.8086535160426496,0.8069320931401815,0.7904311442605056,0.8117589386929747,0.8267334987787771,0.821288427383507,0.802626855130607,0.8004962779156328,0.8125457651940444,0.813698949145635,0.829321130206411,0.8190769742429371,0.8169205463777445,0.8224103468547913,0.7807533475159554,0.8013403880070546,0.8113818642311678,0.803030303030303,0.8163903586125809,0.8116917528137877,0.8003710501512973,0.8296739853626081,0.8166797659593048,0.7940426298244343,0.7975053839595534,0.842780319195005,0.7848484848484849,0.8211027222562605,0.8205775161199889,0.8218809382278136,0.8068574877544861,0.7965056038471577,0.7974932761439345,0.7992117688375542,0.8077837567263171,0.8196605827729747,0.8278009821915769,0.8138475332788129,0.8052054473797168,0.7931258221113293,0.8362677780872171,0.8103902208756417,0.8159821512742356,0.8004519435936601,0.7996135246745858,0.8333333333333334,0.8107871355274684,0.79328165374677,0.8109398790997945,0.014244168281039723,1,Logistic Regression,,,,,,,,,
0.045896551609039306,0.01030995617188329,0.01282818078994751,0.0027115371753426106,0.1,lbfgs,"{'clf__C': 0.1, 'clf__solver': 'lbfgs'}",0.8464879340960032,0.8004933757566169,0.8129895014171091,0.8108206639012326,0.7932180902953916,0.8021246234342794,0.7769333544327885,0.8204161456954411,0.8297442953789703,0.8095143608313904,0.7909090909090909,0.8261833222772856,0.7929919137466308,0.8013531726043808,0.7864073041073685,0.8207068378667346,0.8261833222772856,0.8203063710310088,0.8414467979685372,0.7915931323963287,0.8099487791848663,0.8038733586330999,0.8129654652295509,0.808047249907715,0.8151515151515152,0.8133803644914757,0.8380624882994552,0.8141959651929606,0.7832804232804234,0.808202286650798,0.8306864975946209,0.8149929674326077,0.8165327086239182,0.8043403429411571,0.8299128894138491,0.8025800634338098,0.8154938738200292,0.781059178852307,0.8103733911048809,0.8129001451972832,0.787224411753229,0.8090760145087822,0.8141959651929606,0.825955010789134,0.8170660149540168,0.8322894583767342,0.8043227079436622,0.811257333121928,0.7897634839194094,0.8116668464986709,0.8338965226449725,0.807154645459198,0.8082261270667068,0.8069320931401815,0.7869034406215316,0.8130430532314363,0.8225252467396006,0.8208666008791603,0.7991659440934804,0.7970890610551182,0.8090909090909091,0.8120089830363595,0.8306288738770109,0.8190769742429371,0.8147423821057982,0.8203063710310088,0.7772604350382128,0.8013403880070546,0.811000369139904,0.8056172932271357,0.8112461880577823,0.8116917528137877,0.7999041366430721,0.8263528020360875,0.8192761946250382,0.7935868637625433,0.7941276866556741,0.842780319195005,0.7848484848484849,0.819400352733686,0.8205775161199889,0.8214940730453941,0.8077373155182954,0.7947511892671976,0.7983303938859494,0.7992117688375542,0.8060693375719126,0.8196605827729747,0.8278009821915769,0.8151515151515152,0.8064935749819818,0.7878787878787878,0.8375784422296051,0.811257333121928,0.8168744026563932,0.8,0.7996135246745858,0.8316265161375698,0.8090760145087822,0.79328165374677,0.8103417623131637,0.01472932704033816,2,Logistic Regression,,,,,,,,,
0.1845810008049011,0.02180640033629836,0.01751030683517456,0.006293687478029002,1.0,liblinear,"{'clf__C': 1, 'clf__solver': 'liblinear'}",0.8478167957913387,0.8022086081086355,0.8116802727191172,0.8125457651940444,0.7919449614593788,0.805168859996829,0.7774682618504745,0.8178252191269635,0.8297442953789703,0.8077665736966316,0.7904311442605056,0.827494272270759,0.7969696969696969,0.7979321568130657,0.78284694787817,0.8207068378667346,0.8278681335815005,0.8203063710310088,0.8404703115814227,0.790328534514581,0.8116668464986709,0.8025800634338098,0.8129654652295509,0.808047249907715,0.8151515151515152,0.8120826914456518,0.8370989535870282,0.8158937428741266,0.7832804232804234,0.8069129498435963,0.8289818801667144,0.8124069478908189,0.8165327086239182,0.8043403429411571,0.8299128894138491,0.7995428336404837,0.8158937428741266,0.78284694787817,0.8103733911048809,0.8099065475204397,0.7889513637825354,0.8107871355274684,0.8116063919259882,0.8293665540042352,0.8183622828784118,0.8306288738770109,0.8056172932271357,0.8095143608313904,0.7914930769185695,0.8146801769546921,0.8304531234151222,0.8104766587022686,0.8103703703703704,0.8056401855866283,0.7873939144671798,0.8117589386929747,0.8212121212121213,0.8178044914924792,0.8008987210508123,0.7953788319308284,0.8095223097939483,0.8153846153846154,0.8263528020360875,0.8173458062470271,0.8151786300290971,0.8207068378667346,0.778520211482437,0.8013403880070546,0.8093298870860028,0.803030303030303,0.8129654652295509,0.8134239773416314,0.8003710501512973,0.828015444015444,0.8162890242882619,0.7918486629167583,0.7945492581779411,0.845803774595101,0.7861201691477238,0.8159821512742356,0.8205775161199889,0.8231864830062043,0.8021933332429612,0.7965056038471577,0.7983303938859494,0.8022086081086355,0.8008987210508123,0.8209609362251044,0.8278009821915769,0.8164577338076211,0.8034934753692993,0.7896325782581707,0.8375784422296051,0.8129955279990022,0.8203063710310088,0.7987131863909116,0.7996135246745858,0.8316265161375698,0.8073603762492652,0.7945492581779411,0.8102540735634932,0.014667109761052287,4,Logistic Regression,,,,,,,,,
0.044139177799224855,0.00868770348134269,0.012208182811737061,0.0024355799147573348,1.0,lbfgs,"{'clf__C': 1, 'clf__solver': 'lbfgs'}",0.8478167957913387,0.8022086081086355,0.8116802727191172,0.8125457651940444,0.7919449614593788,0.805168859996829,0.7774682618504745,0.8191196911196912,0.8281067369625227,0.8077665736966316,0.7904311442605056,0.827494272270759,0.7969696969696969,0.7979321568130657,0.78284694787817,0.8207068378667346,0.8278681335815005,0.8203063710310088,0.8404703115814227,0.790328534514581,0.8116668464986709,0.8025800634338098,0.8129654652295509,0.808047249907715,0.8134239773416314,0.8133803644914757,0.8370989535870282,0.8158937428741266,0.7832804232804234,0.8069129498435963,0.8289818801667144,0.8124069478908189,0.8191196911196912,0.8056256424633211,0.8299128894138491,0.7995428336404837,0.8158937428741266,0.78284694787817,0.8103733911048809,0.8099065475204397,0.787224411753229,0.8107871355274684,0.8116063919259882,0.8293665540042352,0.8183622828784118,0.8306288738770109,0.8056172932271357,0.8095143608313904,0.7914930769185695,0.8146801769546921,0.8287243532560213,0.8104766587022686,0.8103703703703704,0.8056401855866283,0.7873939144671798,0.8117589386929747,0.8212121212121213,0.8178044914924792,0.7991659440934804,0.7953788319308284,0.8095223097939483,0.813698949145635,0.8289641603228611,0.8173458062470271,0.8134318847967377,0.8207068378667346,0.778520211482437,0.8013403880070546,0.811000369139904,0.803030303030303,0.8163903586125809,0.8164577338076211,0.7986126010155188,0.8246860273463797,0.8162890242882619,0.7918486629167583,0.7945492581779411,0.845803774595101,0.7861201691477238,0.8172863100399332,0.8205775161199889,0.8231864830062043,0.8034739454094293,0.7929919137466308,0.7983303938859494,0.8022086081086355,0.8008987210508123,0.8209609362251044,0.8278009821915769,0.8164577338076211,0.8034934753692993,0.7896325782581707,0.8388911449021265,0.8129955279990022,0.8203063710310088,0.7987131863909116,0.8008987210508123,0.8316265161375698,0.8073603762492652,0.7945492581779411,0.8102720738082765,0.014745004638988594,3,Logistic Regression,,,,,,,,,
0.17907220125198364,0.022509754651738965,0.01728752613067627,0.003857640980688691,10.0,liblinear,"{'clf__C': 10, 'clf__solver': 'liblinear'}",0.8478167957913387,0.8004933757566169,0.8116802727191172,0.8125457651940444,0.7919449614593788,0.805168859996829,0.7774682618504745,0.8178252191269635,0.8297442953789703,0.8077665736966316,0.7904311442605056,0.827494272270759,0.7969696969696969,0.7979321568130657,0.78284694787817,0.8207068378667346,0.8278681335815005,0.8203063710310088,0.8404703115814227,0.790328534514581,0.8099487791848663,0.8043227079436622,0.8129654652295509,0.8093298870860028,0.8134239773416314,0.8133803644914757,0.835773490146841,0.8158937428741266,0.7832804232804234,0.8052054473797168,0.8289818801667144,0.8124069478908189,0.8165327086239182,0.8056256424633211,0.8299128894138491,0.8008326355111325,0.8158937428741266,0.78284694787817,0.8103733911048809,0.8099065475204397,0.787224411753229,0.8107871355274684,0.8103146836147095,0.8293665540042352,0.8183622828784118,0.8306288738770109,0.8056172932271357,0.8095143608313904,0.7914930769185695,0.8133803644914757,0.8287243532560213,0.8108500787551907,0.8103703703703704,0.8056401855866283,0.7873939144671798,0.8091961930971219,0.8212121212121213,0.8178044914924792,0.8008987210508123,0.7953788319308284,0.8095223097939483,0.8120089830363595,0.8263528020360875,0.8173458062470271,0.8151786300290971,0.8207068378667346,0.778520211482437,0.8000559836981735,0.8093298870860028,0.803030303030303,0.8129654652295509,0.8147289826071138,0.7986126010155188,0.8246860273463797,0.8162890242882619,0.7918486629167583,0.792859509736682,0.845803774595101,0.7861201691477238,0.8155692205941405,0.8205775161199889,0.8231864830062043,0.8021933332429612,0.7947511892671976,0.7983303938859494,0.8022086081086355,0.8008987210508123,0.8209609362251044,0.8278009821915769,0.8164577338076211,0.8034934753692993,0.7896325782581707,0.8388911449021265,0.8129955279990022,0.8203063710310088,0.7987131863909116,0.7996135246745858,0.8316265161375698,0.8073603762492652,0.7945492581779411,0.810048877523652,0.014670491370527403,6,Logistic Regression,,,,,,,,,
0.044939992427825926,0.008092621628688497,0.012348315715789794,0.002573164854978623,10.0,lbfgs,"{'clf__C': 10, 'clf__solver': 'lbfgs'}",0.8478167957913387,0.8004933757566169,0.8116802727191172,0.8125457651940444,0.7919449614593788,0.805168859996829,0.7774682618504745,0.8191196911196912,0.8281067369625227,0.8077665736966316,0.7904311442605056,0.827494272270759,0.7969696969696969,0.7979321568130657,0.78284694787817,0.8207068378667346,0.8278681335815005,0.8203063710310088,0.8404703115814227,0.790328534514581,0.8099487791848663,0.8025800634338098,0.8129654652295509,0.808047249907715,0.8134239773416314,0.8116668464986709,0.835773490146841,0.8158937428741266,0.7815335419384581,0.8052054473797168,0.8303030303030303,0.8124069478908189,0.8165327086239182,0.8056256424633211,0.8299128894138491,0.7995428336404837,0.8158937428741266,0.78284694787817,0.8103733911048809,0.8099065475204397,0.787224411753229,0.8107871355274684,0.8103146836147095,0.8293665540042352,0.8183622828784118,0.8306288738770109,0.8056172932271357,0.811257333121928,0.7914930769185695,0.8146801769546921,0.8287243532560213,0.8091961930971219,0.8103703703703704,0.8056401855866283,0.7873939144671798,0.8104766587022686,0.8212121212121213,0.8178044914924792,0.8008987210508123,0.7953788319308284,0.8095223097939483,0.813698949145635,0.8263528020360875,0.8173458062470271,0.8151786300290971,0.8207068378667346,0.778520211482437,0.8013403880070546,0.8093298870860028,0.803030303030303,0.8163903586125809,0.8164577338076211,0.7986126010155188,0.8246860273463797,0.8162890242882619,0.7918486629167583,0.7945492581779411,0.845803774595101,0.7861201691477238,0.8155692205941405,0.8205775161199889,0.8231864830062043,0.8034739454094293,0.7929919137466308,0.7983303938859494,0.8022086081086355,0.8008987210508123,0.8209609362251044,0.8295227524972253,0.8164577338076211,0.8034934753692993,0.7896325782581707,0.8388911449021265,0.8129955279990022,0.8203063710310088,0.7987131863909116,0.8008987210508123,0.8316265161375698,0.8073603762492652,0.7945492581779411,0.810131057646558,0.01474549457754699,5,Logistic Regression,,,,,,,,,
0.08463476657867432,0.013412049522457897,0.2984473204612732,0.03381614971345874,,,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 1, 'clf__weights': 'uniform'}",0.7287384850365137,0.7146790138906269,0.7296004828562805,0.7247169366478629,0.7210273575306905,0.7182625731050312,0.7088005199990715,0.7537941646803246,0.7323447409540733,0.7325719061215962,0.7326482548585276,0.7247169366478629,0.71712158808933,0.7242907870605222,0.7343346287560657,0.7265583652008568,0.759235446393206,0.7094121827313672,0.7399563456612523,0.729403474371151,0.7355433293869118,0.7369157680239125,0.7325719061215962,0.7308188540476637,0.7218399130749729,0.7327120755398762,0.7283130306386121,0.7217727327617438,0.6940409816031208,0.7340796529078343,0.7313663005857424,0.727661140533982,0.7367535337143167,0.7229671130895277,0.7364149292459947,0.7458181478366508,0.7349875930521093,0.696969696969697,0.7431828545371637,0.7227542179662563,0.6982421875,0.744295119890531,0.7212664092664093,0.7265583652008568,0.7561196230169804,0.7409751161873404,0.7057637218275414,0.7458181478366508,0.7192961081879583,0.7295144909824691,0.7254450398279291,0.7082045131154502,0.7214173978099707,0.751937984496124,0.7321105232216343,0.7406500633178557,0.7458330384146703,0.7428277731053172,0.7134904869888258,0.7063597819503331,0.7340796529078343,0.711738062501094,0.7531603320559512,0.729079410245666,0.7242907870605222,0.747953667953668,0.7206862130603338,0.7412477286493034,0.7253599114064231,0.710448388948568,0.738745556702213,0.7200705467372134,0.737409373130153,0.7437437437437437,0.7339161025531689,0.7194906862141908,0.7016830188825095,0.7509189189189189,0.6963753652116058,0.7526824555687035,0.7346035988735621,0.7421593456175588,0.702909358947958,0.7224894511489117,0.7087508921643177,0.7226099864792035,0.6856833976833976,0.7333984375,0.7619238705628406,0.7585813879487402,0.7224067921742341,0.729079410245666,0.7259972808007173,0.7111863230061617,0.7152402719059904,0.7301621621621621,0.7434012696291346,0.7320205414507969,0.7404913835029678,0.7516560611934231,0.7287365499982427,0.015399627277617074,112,KNN,euclidean,1.0,uniform,,,,,,
0.08172555923461915,0.009517814861759349,0.28823113441467285,0.027241300603581667,,,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 1, 'clf__weights': 'distance'}",0.7287384850365137,0.7146790138906269,0.7296004828562805,0.7247169366478629,0.7210273575306905,0.7182625731050312,0.7088005199990715,0.7537941646803246,0.7323447409540733,0.7325719061215962,0.7326482548585276,0.7247169366478629,0.71712158808933,0.7242907870605222,0.7343346287560657,0.7265583652008568,0.759235446393206,0.7094121827313672,0.7399563456612523,0.729403474371151,0.7355433293869118,0.7369157680239125,0.7325719061215962,0.7308188540476637,0.7218399130749729,0.7327120755398762,0.7283130306386121,0.7217727327617438,0.6940409816031208,0.7340796529078343,0.7313663005857424,0.727661140533982,0.7367535337143167,0.7229671130895277,0.7364149292459947,0.7458181478366508,0.7349875930521093,0.696969696969697,0.7431828545371637,0.7227542179662563,0.6982421875,0.744295119890531,0.7212664092664093,0.7265583652008568,0.7561196230169804,0.7409751161873404,0.7057637218275414,0.7458181478366508,0.7192961081879583,0.7295144909824691,0.7254450398279291,0.7082045131154502,0.7214173978099707,0.751937984496124,0.7321105232216343,0.7406500633178557,0.7458330384146703,0.7428277731053172,0.7134904869888258,0.7063597819503331,0.7340796529078343,0.711738062501094,0.7531603320559512,0.729079410245666,0.7242907870605222,0.747953667953668,0.7206862130603338,0.7412477286493034,0.7253599114064231,0.710448388948568,0.738745556702213,0.7200705467372134,0.737409373130153,0.7437437437437437,0.7339161025531689,0.7194906862141908,0.7016830188825095,0.7509189189189189,0.6963753652116058,0.7526824555687035,0.7346035988735621,0.7421593456175588,0.702909358947958,0.7224894511489117,0.7087508921643177,0.7226099864792035,0.6856833976833976,0.7333984375,0.7619238705628406,0.7585813879487402,0.7224067921742341,0.729079410245666,0.7259972808007173,0.7111863230061617,0.7152402719059904,0.7301621621621621,0.7434012696291346,0.7320205414507969,0.7404913835029678,0.7516560611934231,0.7287365499982427,0.015399627277617074,112,KNN,euclidean,1.0,distance,,,,,,
